id,category,category_rank,keyword,search_type,monthly_lower,monthly_upper,blog_documents,recent_posts,recent_posts_note,opportunity,persistence,home_fit,priority,overall_rank,search_source,live_pc_monthly,live_mobile_monthly,live_competition,live_depth,live_checked_at
K0113,마음·심리,13,회복탄력성,확장 주제어,7970,7970,41452,976,수집결과 내 집계,63.727417758454436,91.63464780723032,50.0,69.35410322139631,560,네이버 검색광고 API,1800,6170,높음,7,2026-09-12T08:34:49+09:00
K0114,마음·심리,14,우울증증상,세부 검색어,7610,7610,87010,824,수집결과 내 집계,53.77338018125458,83.7193483223413,75.0,67.00249458732968,624,네이버 검색광고 API,680,6930,높음,10,2026-09-12T08:34:49+09:00
K0115,마음·심리,15,스트레스해소법,세부 검색어,6460,6460,38592,533,수집결과 내 집계,61.38527417870678,85.18817851001657,50.0,66.24909064235837,644,네이버 검색광고 API,880,5580,높음,10,2026-09-12T08:34:49+09:00
K0116,마음·심리,16,성격테스트,세부 검색어,5660,5660,28608,140,수집결과 내 집계,62.94785774874723,83.23446508908447,50.0,66.44426840109895,636,네이버 검색광고 API,750,4910,높음,10,2026-09-12T08:34:49+09:00
K0117,마음·심리,17,나르시시스트특징,세부 검색어,5600,5600,2419,86,수집결과 내 집계,83.35726634982555,97.48331521000989,75.0,85.92362773791574,75,네이버 검색광고 API,700,4900,높음,3,2026-09-12T08:34:49+09:00
K0118,마음·심리,18,분노조절장애,확장 주제어,4590,4590,20837,199,수집결과 내 집계,63.293881254171794,83.55881976242551,50.0,66.71458655581355,632,네이버 검색광고 API,580,4010,높음,10,2026-09-12T08:34:49+09:00
K0119,마음·심리,19,성인ADHD검사,도구·신청 혼합형,4400,4400,3499,122,수집결과 내 집계,81.96192854200076,85.90869911308314,50.0,76.75357400492533,355,네이버 검색광고 API,650,3750,높음,10,2026-09-12T08:34:49+09:00
K0120,마음·심리,20,불면증치료,세부 검색어,4730,4730,22866,295,수집결과 내 집계,60.518534763363064,91.49067925170168,50.0,67.70647115719203,602,네이버 검색광고 API,400,4330,높음,10,2026-09-12T08:34:49+09:00
K0121,마음·심리,21,스트레스성공황장애,세부 검색어,4410,4410,3830,81,수집결과 내 집계,81.80329518439396,88.64373805848852,50.0,77.49476900974354,331,네이버 검색광고 API,570,3840,높음,10,2026-09-12T08:34:49+09:00
K0122,마음·심리,22,수면장애,확장 주제어,4270,4270,145801,987,이상(하한),39.405434001678174,84.20852035072139,50.0,54.965273106055506,865,네이버 검색광고 API,750,3520,높음,10,2026-09-12T08:34:49+09:00
K0123,마음·심리,23,공황장애원인,세부 검색어,4290,4290,12920,185,수집결과 내 집계,66.45002228402345,94.94916953878295,75.0,76.7097620036466,359,네이버 검색광고 API,400,3890,높음,10,2026-09-12T08:34:49+09:00
K0124,마음·심리,24,정신과상담,세부 검색어,3800,3800,30614,442,수집결과 내 집계,55.37757622982126,90.54073751155045,50.0,64.85100936837577,674,네이버 검색광고 API,380,3420,높음,10,2026-09-12T08:34:49+09:00
K0125,마음·심리,25,불면증극복하는법,세부 검색어,3770,3770,6516,114,수집결과 내 집계,73.60072693844492,89.07024355242245,62.5,76.0214365349492,384,네이버 검색광고 API,420,3350,높음,10,2026-09-12T08:34:49+09:00
K0126,마음·심리,26,성인ADHD검사비용,세부 검색어,3480,3480,398,38,수집결과 내 집계,80.60111405965687,97.47853278493857,75.0,84.54411686531,109,네이버 검색광고 API,390,3090,높음,10,2026-09-12T08:34:49+09:00
K0127,마음·심리,27,집중력높이는법,세부 검색어,3350,3350,6359,177,수집결과 내 집계,71.32738960959348,86.77552777769154,87.5,79.1963531381042,276,네이버 검색광고 API,430,2920,높음,10,2026-09-12T08:34:49+09:00
K0128,마음·심리,28,불면증증상,세부 검색어,2870,2870,57348,812,수집결과 내 집계,44.103101623144276,82.92954380035654,75.0,61.9304139516791,739,네이버 검색광고 API,180,2690,높음,10,2026-09-12T08:34:49+09:00
K0129,마음·심리,29,성인ADHD자가진단,도구·신청 혼합형,3020,3020,2304,54,수집결과 내 집계,79.69210076377479,84.32337570850981,50.0,75.14306309444034,413,네이버 검색광고 API,530,2490,높음,10,2026-09-12T08:34:49+09:00
K0130,마음·심리,30,공황장애치료,세부 검색어,2910,2910,30649,495,수집결과 내 집계,49.91292692227486,87.67831148865702,50.0,61.259956907734534,754,네이버 검색광고 API,310,2600,높음,10,2026-09-12T08:34:49+09:00
K0131,마음·심리,31,경계성성격장애,확장 주제어,2670,2670,1961,37,수집결과 내 집계,79.33385731357541,87.14046990489344,50.0,75.80906962825574,393,네이버 검색광고 API,460,2210,높음,10,2026-09-12T08:34:49+09:00
K0132,마음·심리,32,공황장애극복방법,세부 검색어,2540,2540,5313,44,수집결과 내 집계,69.49729841212039,85.3980572518856,75.0,75.36806638162588,406,네이버 검색광고 API,280,2260,높음,10,2026-09-12T08:34:49+09:00
K0133,마음·심리,33,불면증치료법,세부 검색어,2740,2740,2504,12,수집결과 내 집계,78.93000428368248,97.92853321738059,50.0,78.84356210705542,288,네이버 검색광고 API,170,2570,높음,10,2026-09-12T08:34:49+09:00
K0134,마음·심리,34,무료심리상담,세부 검색어,2420,2420,18252,187,수집결과 내 집계,53.23049866283098,88.9566286069291,50.0,63.302237913494224,711,네이버 검색광고 API,260,2160,높음,10,2026-09-12T08:34:49+09:00
K0135,마음·심리,35,우울증검사,도구·신청 혼합형,2290,2290,11006,182,수집결과 내 집계,59.064084272167605,85.8122443443966,50.0,65.27571543940279,663,네이버 검색광고 API,240,2050,높음,10,2026-09-12T08:34:49+09:00
K0136,마음·심리,36,우울증치료,세부 검색어,2390,2390,24456,309,수집결과 내 집계,49.22354185370699,84.97039155077749,50.0,60.10288839208674,782,네이버 검색광고 API,320,2070,높음,10,2026-09-12T08:34:49+09:00
K0137,마음·심리,37,청소년우울증테스트,세부 검색어,2340,2340,517,7,수집결과 내 집계,78.37597981297611,84.56635066835935,62.5,77.05789510699586,343,네이버 검색광고 API,110,2230,높음,10,2026-09-12T08:34:49+09:00
K0138,마음·심리,38,연애심리테스트,세부 검색어,2100,2100,4447,35,수집결과 내 집계,69.46446945181918,97.21284333635977,50.0,73.89608772681751,456,네이버 검색광고 API,250,1850,높음,10,2026-09-12T08:34:49+09:00
K0139,마음·심리,39,심리검사,도구·신청 혼합형,2150,2150,70736,993,이상(하한),36.738281832127555,88.24369114359936,50.0,54.84224825914359,867,네이버 검색광고 API,530,1620,높음,10,2026-09-12T08:34:49+09:00
K0140,마음·심리,40,자존감높이는방법,세부 검색어,2130,2130,7404,70,수집결과 내 집계,62.75965644218519,81.62547985380616,87.5,73.36747217723445,469,네이버 검색광고 API,260,1870,높음,10,2026-09-12T08:34:49+09:00
K0141,마음·심리,41,무기력증극복,세부 검색어,2160,2160,7118,144,수집결과 내 집계,63.17327846348533,87.59373320690966,50.0,67.86475919381556,597,네이버 검색광고 API,250,1910,높음,10,2026-09-12T08:34:49+09:00
K0142,마음·심리,42,분노조절장애증상,세부 검색어,2060,2060,2599,17,수집결과 내 집계,75.5876387984225,90.88704367527112,75.0,80.05993250179259,250,네이버 검색광고 API,220,1840,높음,10,2026-09-12T08:34:49+09:00
K0143,마음·심리,43,외상후스트레스장애,세부 검색어,2290,2290,17156,147,수집결과 내 집계,51.73005072883783,79.70805867106269,50.0,59.77744296573772,786,네이버 검색광고 API,400,1890,높음,10,2026-09-12T08:34:49+09:00
K0144,마음·심리,44,대인기피증증상,세부 검색어,2200,2200,3073,26,수집결과 내 집계,73.09341032855235,89.27353070448532,75.0,78.32876437562177,309,네이버 검색광고 API,150,2050,높음,10,2026-09-12T08:34:49+09:00
K0145,마음·심리,45,범불안장애,확장 주제어,2040,2040,5770,65,수집결과 내 집계,64.5411929585186,90.40557896336804,50.0,69.3922701682697,559,네이버 검색광고 API,360,1680,높음,10,2026-09-12T08:34:49+09:00
K0146,마음·심리,46,불면증극복,세부 검색어,1970,1970,30637,471,수집결과 내 집계,44.120959580673954,88.36658361123918,50.0,58.57045487370873,815,네이버 검색광고 API,260,1710,높음,10,2026-09-12T08:34:49+09:00
K0147,마음·심리,47,불안장애테스트,세부 검색어,1890,1890,2169,22,수집결과 내 집계,76.76616464035142,87.01494167847979,50.0,74.48756482371965,436,네이버 검색광고 API,210,1680,높음,10,2026-09-12T08:34:49+09:00
K0148,마음·심리,48,우울증종류,세부 검색어,1990,1990,5884,31,수집결과 내 집계,63.75473816402837,87.07129902797519,62.5,70.49875879040674,535,네이버 검색광고 API,150,1840,높음,10,2026-09-12T08:34:49+09:00
K0149,마음·심리,49,자기애성성격장애,확장 주제어,1990,1990,1845,33,수집결과 내 집계,77.5156952153128,86.87482290833304,50.0,74.82029448015632,426,네이버 검색광고 API,320,1670,높음,7,2026-09-12T08:34:49+09:00
K0150,마음·심리,50,우울증자가진단테스트,세부 검색어,1520,1520,3619,25,수집결과 내 집계,68.09715026412115,84.81902333928338,50.0,69.49428213384559,556,네이버 검색광고 API,130,1390,낮음,0,2026-09-12T08:34:49+09:00
K0151,마음·심리,51,공황장애자가진단,도구·신청 혼합형,1840,1840,3280,52,수집결과 내 집계,68.94173721911261,85.193277269427,50.0,70.02885179038441,544,네이버 검색광고 API,200,1640,높음,10,2026-09-12T08:34:49+09:00
K0152,마음·심리,52,우울증자가진단,도구·신청 혼합형,1730,1730,8477,80,수집결과 내 집계,56.9688681739926,82.46418432534063,50.0,63.22368938459849,714,네이버 검색광고 API,200,1530,높음,10,2026-09-12T08:34:49+09:00
K0153,마음·심리,53,사회불안장애,확장 주제어,1750,1750,13302,185,수집결과 내 집계,50.73499106576908,94.68821411228868,50.0,63.77395976657114,702,네이버 검색광고 API,240,1510,높음,10,2026-09-12T08:34:49+09:00
K0154,마음·심리,54,스트레스증상,세부 검색어,1650,1650,390226,926,이상(하한),20.69654494136163,81.72199122494925,75.0,49.86486983816559,924,네이버 검색광고 API,130,1520,높음,10,2026-09-12T08:34:49+09:00
K0155,마음·심리,55,종합심리검사,도구·신청 혼합형,1660,1660,9203,155,수집결과 내 집계,53.807294022944646,90.11401929792022,50.0,63.93785280084839,696,네이버 검색광고 API,390,1270,높음,10,2026-09-12T08:34:49+09:00
K0156,마음·심리,56,경계선성격장애,확장 주제어,1480,1480,2168,22,수집결과 내 집계,71.8014109116687,82.95807987970085,50.0,70.7881294197446,527,네이버 검색광고 API,260,1220,높음,3,2026-09-12T08:34:49+09:00
K0157,마음·심리,57,번아웃극복,세부 검색어,1540,1540,11380,329,수집결과 내 집계,50.76139324327646,84.99617219452486,50.0,60.87954827999569,765,네이버 검색광고 API,250,1290,높음,10,2026-09-12T08:34:49+09:00
K0158,마음·심리,58,공황장애초기증상,세부 검색어,1590,1590,5203,96,수집결과 내 집계,60.31618831999032,77.29841293064783,75.0,68.34761803918951,586,네이버 검색광고 API,190,1400,높음,10,2026-09-12T08:34:49+09:00
K0159,마음·심리,59,렘수면행동장애,세부 검색어,1360,1360,2675,90,수집결과 내 집계,67.37796561791022,92.52624720908246,50.0,71.44685697167985,518,네이버 검색광고 API,210,1150,높음,10,2026-09-12T08:34:49+09:00
K0160,마음·심리,60,성격검사,도구·신청 혼합형,1280,1280,18961,377,수집결과 내 집계,41.289831863578684,88.10828981746786,50.0,57.0774028770297,838,네이버 검색광고 API,250,1030,높음,10,2026-09-12T08:34:49+09:00
K0161,마음·심리,61,스트레스해소,세부 검색어,1170,1170,338386,966,이상(하한),18.86916913671883,90.45232866535417,50.0,46.57028316796567,955,네이버 검색광고 API,250,920,높음,10,2026-09-12T08:34:49+09:00
K0162,마음·심리,62,성인ADHD치료,세부 검색어,1160,1160,8125,110,수집결과 내 집계,50.264065532819146,79.50888191495577,50.0,58.984697340896304,809,네이버 검색광고 API,180,980,높음,10,2026-09-12T08:34:49+09:00
K0163,마음·심리,63,성인ADHD테스트,세부 검색어,1110,1110,1809,33,수집결과 내 집계,68.96436754381752,88.54912260291007,50.0,71.04692055278178,523,네이버 검색광고 API,180,930,높음,10,2026-09-12T08:34:49+09:00
K0164,마음·심리,64,심리상담비용,세부 검색어,1130,1130,8675,269,수집결과 내 집계,48.86373738887693,89.5443900206175,75.0,66.2951857006237,641,네이버 검색광고 API,150,980,높음,10,2026-09-12T08:34:49+09:00
K0165,마음·심리,65,수면장애치료,세부 검색어,1130,1130,29886,460,수집결과 내 집계,34.87167031607804,92.43857506680924,50.0,55.16740767808179,862,네이버 검색광고 API,130,1000,높음,10,2026-09-12T08:34:49+09:00
K0166,마음·심리,66,불면증에좋은음식,세부 검색어,1160,1160,9928,83,수집결과 내 집계,46.62146860432326,83.82548487268726,50.0,58.458379763967805,816,네이버 검색광고 API,200,960,높음,10,2026-09-12T08:34:49+09:00
K0167,마음·심리,67,스트레스테스트,세부 검색어,1010,1010,6256,48,수집결과 내 집계,51.3925915745379,78.33857946237305,50.0,59.197869625980864,804,네이버 검색광고 API,240,770,높음,10,2026-09-12T08:34:49+09:00
K0168,마음·심리,68,우울증극복방법,세부 검색어,1050,1050,13962,115,수집결과 내 집계,41.833914913327376,82.34535057470569,75.0,60.620562629075394,771,네이버 검색광고 API,120,930,높음,10,2026-09-12T08:34:49+09:00
K0169,마음·심리,69,스트레스검사,도구·신청 혼합형,990,990,56162,991,이상(하한),27.042089841487147,85.97192602879086,50.0,49.312622729380834,930,네이버 검색광고 API,230,760,높음,10,2026-09-12T08:34:49+09:00
K0170,마음·심리,70,성격장애,확장 주제어,970,970,33289,405,수집결과 내 집계,31.3084780261159,85.06713393416808,50.0,51.174379193308376,913,네이버 검색광고 API,200,770,높음,10,2026-09-12T08:34:49+09:00
K0171,마음·심리,71,분노조절장애테스트,세부 검색어,910,910,880,3,수집결과 내 집계,73.50254261284833,82.52270742939321,50.0,71.50808353524212,516,네이버 검색광고 API,140,770,높음,10,2026-09-12T08:34:49+09:00
K0172,마음·심리,72,불안장애극복,세부 검색어,920,920,9354,92,수집결과 내 집계,44.23847799177852,80.9022939825411,50.0,56.38992719065159,848,네이버 검색광고 API,110,810,높음,10,2026-09-12T08:34:49+09:00
K0173,마음·심리,73,분노조절장애치료,세부 검색어,830,830,2837,17,수집결과 내 집계,58.075870346844674,89.07708736523135,50.0,65.76106138299174,652,네이버 검색광고 API,100,730,높음,10,2026-09-12T08:34:49+09:00
K0174,마음·심리,74,우울증치료방법,세부 검색어,870,870,3458,20,수집결과 내 집계,54.971651920647616,87.2734762477543,75.0,68.6678688346501,578,네이버 검색광고 API,140,730,높음,10,2026-09-12T08:34:49+09:00
K0175,마음·심리,75,우울증에좋은음식,세부 검색어,830,830,4730,15,수집결과 내 집계,49.57067795340183,85.74046882928224,50.0,60.50747962548559,772,네이버 검색광고 API,80,750,높음,10,2026-09-12T08:34:49+09:00
K0176,마음·심리,76,우울증상담,세부 검색어,630,630,6194,66,수집결과 내 집계,42.88443142257357,84.8021571249078,75.0,61.88286284875912,741,네이버 검색광고 API,80,550,높음,10,2026-09-12T08:34:49+09:00
K0177,마음·심리,77,회피성성격장애,세부 검색어,640,640,1693,9,수집결과 내 집계,58.872978082405616,84.65417732336883,50.0,64.83274223821346,675,네이버 검색광고 API,100,540,높음,10,2026-09-12T08:34:49+09:00
K0178,마음·심리,78,수면장애증상,세부 검색어,680,680,37452,609,수집결과 내 집계,24.336098673528923,81.61892476194134,75.0,51.65372676534686,904,네이버 검색광고 API,70,610,높음,10,2026-09-12T08:34:49+09:00
K0179,마음·심리,79,부부심리상담,세부 검색어,650,650,40983,994,이상(하한),22.777656626091062,89.44934349901195,50.0,48.22363136274912,946,네이버 검색광고 API,140,510,높음,10,2026-09-12T08:34:49+09:00
K0180,마음·심리,80,우울증진단,도구·신청 혼합형,610,610,24254,349,수집결과 내 집계,27.21704403507405,83.22542513866637,50.0,48.57614955913694,938,네이버 검색광고 API,80,530,높음,10,2026-09-12T08:34:49+09:00
K0181,마음·심리,81,우울장애,확장 주제어,620,620,29238,282,수집결과 내 집계,25.543248342301123,83.61342715570031,50.0,47.85565231786065,949,네이버 검색광고 API,140,480,높음,10,2026-09-12T08:34:49+09:00
K0182,마음·심리,82,청소년우울증증상,세부 검색어,590,590,2257,22,수집결과 내 집계,54.09903335312249,80.96011742619919,75.0,66.337551904421,639,네이버 검색광고 API,50,540,높음,10,2026-09-12T08:34:49+09:00
K0183,마음·심리,83,우울증원인,세부 검색어,590,590,37134,370,수집결과 내 집계,23.105851218807153,85.21565226207125,75.0,52.11762128802495,900,네이버 검색광고 API,80,510,높음,10,2026-09-12T08:34:49+09:00
K0184,마음·심리,84,회피형남자특징,세부 검색어,510,510,463,14,수집결과 내 집계,71.01273724227016,87.54758996819733,75.0,76.77064561159428,353,네이버 검색광고 API,90,420,중간,2,2026-09-12T08:34:49+09:00
